n_actionid,c_competition,n_Matchid,d_date,c_Action,c_Period,n_StartTime,n_Endtime,c_HomeOrAway,n_TeamID,c_Team,n_personid,c_person,c_Function,n_ShirtNr,c_ActionReason,c_actionInfo,n_Subpersonid,c_Subperson
22087784,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,4011000,Home,78,Excelsior,1097796,Kevin Vermeulen,Midfielder,18,NULL,NULL,0,NULL
22087785,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Home,78,Excelsior,1064345,Hicham Faik,Midfielder,6,NULL,NULL,0,NULL
22120030,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,1199000,1199000,Away,4,Feyenoord,875955,Steven Berghuis,NULL,NULL,NULL,Left foot,0,NULL
22120031,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot wide,First half,1208000,1208000,Away,4,Feyenoord,771973,Nicolai Jørgensen,NULL,NULL,NULL,Right foot,0,NULL
22120033,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,First half,1236000,1236000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,NULL,NULL,0,NULL
22120035,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,1239000,1239000,Away,4,Feyenoord,819272,Jens Toornstra,NULL,NULL,Rough play,NULL,1097796,Kevin Vermeulen
22120036,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,1246000,1246000,Home,78,Excelsior,694013,Ryan Koolwijk,NULL,NULL,NULL,Left foot,0,NULL
22120037,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Offside,First half,1260000,1260000,Home,78,Excelsior,580208,Luigi Bruins,NULL,NULL,NULL,NULL,0,NULL
22120043,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,1267000,1267000,Away,4,Feyenoord,1301019,Kevin Diks,NULL,NULL,NULL,Right foot,0,NULL
22120047,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,1282000,1282000,Away,4,Feyenoord,875955,Steven Berghuis,NULL,NULL,Holding,NULL,1097796,Kevin Vermeulen
22120118,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,1535000,1535000,Home,78,Excelsior,1097796,Kevin Vermeulen,NULL,NULL,Rough play,NULL,706221,Jan-Arie van der Heijden
22120120,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,1566000,1566000,Away,4,Feyenoord,706221,Jan-Arie van der Heijden,NULL,NULL,NULL,Left foot,0,NULL
22120295,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot blocked by,Second half,2736000,2736000,Away,4,Feyenoord,1078344,Ridgeciano Haps,NULL,NULL,NULL,NULL,0,NULL
22120296,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Blocked shot,Second half,2736000,2736000,Home,78,Excelsior,954299,Stanley Elbers,NULL,NULL,NULL,Left foot,0,NULL
22120298,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,Second half,2744000,2744000,Away,4,Feyenoord,771973,Nicolai Jørgensen,NULL,NULL,Rough play,NULL,1386935,Wout Faes
22120300,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,Second half,2749000,2749000,Home,78,Excelsior,1386935,Wout Faes,NULL,NULL,NULL,Right foot,0,NULL
22120305,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,Second half,2771000,2771000,Away,4,Feyenoord,428981,Brad Jones,NULL,NULL,NULL,NULL,0,NULL
22120343,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Corner,Second half,3067000,3067000,Away,4,Feyenoord,875955,Steven Berghuis,NULL,NULL,NULL,Left foot,0,NULL
22087801,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Away,4,Feyenoord,771973,Nicolai Jørgensen,Forward,9,NULL,NULL,0,NULL
22087802,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Away,4,Feyenoord,1108760,Jean-Paul Boëtius,Forward,7,NULL,NULL,0,NULL
22119946,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Offside,First half,296000,296000,Home,78,Excelsior,1415914,Zakaria El Azzouzi,NULL,NULL,NULL,NULL,0,NULL
22119947,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,304000,304000,Away,4,Feyenoord,706221,Jan-Arie van der Heijden,NULL,NULL,NULL,Left foot,0,NULL
22119970,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,524000,524000,Home,78,Excelsior,949834,Jurgen Mattheij,NULL,NULL,Holding,NULL,771973,Nicolai Jørgensen
22119989,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,First half,693000,693000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,NULL,NULL,0,NULL
22120490,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot wide,Second half,3931000,3931000,Away,4,Feyenoord,1108760,Jean-Paul Boëtius,NULL,NULL,NULL,Right foot,0,NULL
22120494,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,Second half,3954000,3954000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,NULL,NULL,0,NULL
22120497,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,Second half,4019000,4019000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,NULL,NULL,0,NULL
22119849,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Substitution,Second half,4011000,NULL,Home,78,Excelsior,1195608,Jinty Caenepeel,Forward,23,NULL,NULL,1097796,Kevin Vermeulen
22120502,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot wide,Second half,4078000,4078000,Away,4,Feyenoord,1108760,Jean-Paul Boëtius,NULL,NULL,NULL,Right foot,0,NULL
22120503,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,Second half,4102000,4102000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,NULL,NULL,0,NULL
22120506,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,Second half,4139000,4139000,Away,4,Feyenoord,428981,Brad Jones,NULL,NULL,NULL,NULL,0,NULL
22120512,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,Second half,4212000,4212000,Away,4,Feyenoord,1009833,Tonny Vilhena,NULL,NULL,Rough play,NULL,1195608,Jinty Caenepeel
22120516,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,Second half,4270000,4270000,Home,78,Excelsior,580208,Luigi Bruins,NULL,NULL,NULL,Right foot,0,NULL
22120518,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot on goal,Second half,4273000,4273000,Home,78,Excelsior,1082304,Milan Massop,NULL,NULL,NULL,Left foot,0,NULL
22120519,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Save by goalkeeper,Second half,4281000,4281000,Away,4,Feyenoord,428981,Brad Jones,NULL,NULL,Diving/Blocked,NULL,0,NULL
22120530,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,Second half,4416000,4416000,Away,4,Feyenoord,875955,Steven Berghuis,NULL,NULL,Rough play,NULL,954299,Stanley Elbers
22120531,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,Second half,4421000,4421000,Home,78,Excelsior,1082304,Milan Massop,NULL,NULL,NULL,Left foot,0,NULL
22120054,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,1312000,1312000,Home,78,Excelsior,694013,Ryan Koolwijk,NULL,NULL,NULL,Right foot,0,NULL
22120015,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,First half,921000,921000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,NULL,NULL,0,NULL
22120017,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,944000,944000,Home,78,Excelsior,954299,Stanley Elbers,NULL,NULL,Rough play,NULL,1108760,Jean-Paul Boëtius
22120023,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal,First half,1069000,1069000,Away,4,Feyenoord,1108760,Jean-Paul Boëtius,NULL,NULL,Assist,Left foot,1009833,Tonny Vilhena
22120136,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,1604000,1604000,Home,78,Excelsior,954299,Stanley Elbers,NULL,NULL,Rough play,NULL,1108760,Jean-Paul Boëtius
22120137,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,1614000,1614000,Away,4,Feyenoord,1009833,Tonny Vilhena,NULL,NULL,NULL,Left foot,0,NULL
22120139,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,1654000,1654000,Away,4,Feyenoord,1009833,Tonny Vilhena,NULL,NULL,Rough play,NULL,1064345,Hicham Faik
22120140,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,1667000,1667000,Home,78,Excelsior,1064345,Hicham Faik,NULL,NULL,NULL,Left foot,0,NULL
22120143,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot wide,First half,1765000,1765000,Home,78,Excelsior,954299,Stanley Elbers,NULL,NULL,NULL,Right foot,0,NULL
22120144,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,First half,1796000,1796000,Away,4,Feyenoord,428981,Brad Jones,NULL,NULL,NULL,NULL,0,NULL
22120150,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Corner,First half,1946000,1946000,Home,78,Excelsior,1064345,Hicham Faik,NULL,NULL,NULL,Left foot,0,NULL
22120152,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Corner,First half,1963000,1963000,Home,78,Excelsior,1064345,Hicham Faik,NULL,NULL,NULL,Left foot,0,NULL
22120155,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,1977000,1977000,Home,78,Excelsior,1097796,Kevin Vermeulen,NULL,NULL,Rough play,NULL,1108760,Jean-Paul Boëtius
22120156,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,1988000,1988000,Away,4,Feyenoord,1078344,Ridgeciano Haps,NULL,NULL,NULL,Left foot,0,NULL
22120158,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Offside,First half,2016000,2016000,Home,78,Excelsior,1415914,Zakaria El Azzouzi,NULL,NULL,NULL,NULL,0,NULL
22120159,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,2031000,2031000,Away,4,Feyenoord,654177,Eric Botteghin,NULL,NULL,NULL,Right foot,0,NULL
22120160,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Offside,First half,2062000,2062000,Away,4,Feyenoord,1108760,Jean-Paul Boëtius,NULL,NULL,NULL,NULL,0,NULL
22120162,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,2073000,2073000,Home,78,Excelsior,949834,Jurgen Mattheij,NULL,NULL,NULL,Right foot,0,NULL
22120621,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,Second half,5331000,5331000,Home,78,Excelsior,1195608,Jinty Caenepeel,NULL,NULL,Rough play,NULL,1078344,Ridgeciano Haps
22120622,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,Second half,5353000,5353000,Away,4,Feyenoord,1078344,Ridgeciano Haps,NULL,NULL,NULL,Left foot,0,NULL
22120629,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot wide,Second half,5402000,5402000,Home,78,Excelsior,1064345,Hicham Faik,NULL,NULL,NULL,Left foot,0,NULL
22120630,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Injury time,Second half,5413000,5413000,,0,NULL,0,NULL,NULL,NULL,NULL,180000,0,NULL
22120632,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,Second half,5438000,5438000,Away,4,Feyenoord,428981,Brad Jones,NULL,NULL,NULL,NULL,0,NULL
22120643,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Save by goalkeeper,Second half,5459000,5459000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,Diving/Blocked,NULL,0,NULL
22120645,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot wide,Second half,5462000,5462000,Away,4,Feyenoord,1193465,Bilal Basacikoglu,NULL,NULL,NULL,Header,0,NULL
22120646,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Goal kick,Second half,5473000,5473000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,NULL,NULL,0,NULL
22120649,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot on goal,Second half,5541000,5541000,Away,4,Feyenoord,1222856,Sofyan Amrabat,NULL,NULL,NULL,Right foot,0,NULL
22120650,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Save by goalkeeper,Second half,5547000,5547000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,Standing/Caught,NULL,0,NULL
22120652,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,Second half,5553000,5553000,Home,78,Excelsior,1195608,Jinty Caenepeel,NULL,NULL,Rough play,NULL,1078344,Ridgeciano Haps
22120653,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,Second half,5597000,5597000,Away,4,Feyenoord,428981,Brad Jones,NULL,NULL,NULL,Left foot,0,NULL
22120656,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,End of period,Second half,5624000,5624000,,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22120640,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot on goal,Second half,5453000,5453000,Away,4,Feyenoord,551047,Karim El Ahmadi,NULL,NULL,NULL,Right foot,0,NULL
22120199,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,2541000,2541000,Away,4,Feyenoord,1301019,Kevin Diks,NULL,NULL,NULL,Right foot,0,NULL
22120203,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,2573000,2573000,Home,78,Excelsior,1386935,Wout Faes,NULL,NULL,Holding,NULL,771973,Nicolai Jørgensen
22120204,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Yellow,First half,2586000,2586000,Home,78,Excelsior,1386935,Wout Faes,NULL,NULL,Holding,NULL,0,NULL
22120206,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,2609000,2609000,Away,4,Feyenoord,551047,Karim El Ahmadi,NULL,NULL,NULL,Right foot,0,NULL
22120211,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,2618000,2618000,Away,4,Feyenoord,875955,Steven Berghuis,NULL,NULL,Tackle,NULL,1082304,Milan Massop
22120212,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Yellow,First half,2627000,2627000,Away,4,Feyenoord,875955,Steven Berghuis,NULL,NULL,Tackle,NULL,0,NULL
22120215,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,2657000,2657000,Home,78,Excelsior,1281212,Alessandro Damen,NULL,NULL,NULL,Right foot,0,NULL
22120216,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,End of period,First half,2712000,2712000,,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22120027,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Kick-off,First half,1118000,1118000,Home,78,Excelsior,1415914,Zakaria El Azzouzi,NULL,NULL,NULL,NULL,0,NULL
22120029,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,First half,1170000,1170000,Home,78,Excelsior,1386935,Wout Faes,NULL,NULL,Rough play,NULL,771973,Nicolai Jørgensen
22120018,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,977000,977000,Away,4,Feyenoord,819272,Jens Toornstra,NULL,NULL,NULL,Right foot,0,NULL
22120289,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Kick-off,Second half,2701000,2701000,Home,78,Excelsior,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22087786,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,4756000,Home,78,Excelsior,694013,Ryan Koolwijk,Midfielder (C),8,NULL,NULL,0,NULL
22087787,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Home,78,Excelsior,954299,Stanley Elbers,Forward,11,NULL,NULL,0,NULL
22087788,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,4766000,Home,78,Excelsior,1415914,Zakaria El Azzouzi,Forward,19,NULL,NULL,0,NULL
22087789,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Home,78,Excelsior,580208,Luigi Bruins,Forward,10,NULL,NULL,0,NULL
22087791,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Away,4,Feyenoord,1301019,Kevin Diks,Defender,17,NULL,NULL,0,NULL
22087792,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Away,4,Feyenoord,654177,Eric Botteghin,Defender,33,NULL,NULL,0,NULL
22087793,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Away,4,Feyenoord,706221,Jan-Arie van der Heijden,Defender,6,NULL,NULL,0,NULL
22087794,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Away,4,Feyenoord,1078344,Ridgeciano Haps,Defender,5,NULL,NULL,0,NULL
22087797,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Away,4,Feyenoord,551047,Karim El Ahmadi,Midfielder (C),8,NULL,NULL,0,NULL
22087799,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,NULL,Away,4,Feyenoord,1009833,Tonny Vilhena,Midfielder,10,NULL,NULL,0,NULL
22087800,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Line-up,Start,NULL,4921000,Away,4,Feyenoord,875955,Steven Berghuis,Forward,19,NULL,NULL,0,NULL
22119981,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Free kick,First half,583000,583000,Away,4,Feyenoord,875955,Steven Berghuis,NULL,NULL,NULL,Left foot,0,NULL
22120578,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Foul committed,Second half,4934000,4934000,Away,4,Feyenoord,1301019,Kevin Diks,NULL,NULL,Rough play,NULL,447906,Anouar Hadouir
22120344,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Shot blocked by,Second half,3071000,3071000,Home,78,Excelsior,694013,Ryan Koolwijk,NULL,NULL,NULL,NULL,0,NULL
22120345,Eredivisie 2017/2018,2174512,20-Aug-2017 12:30,Blocked shot,Second half,3071000,3071000,Away,4,Feyenoord,1301019,Kevin Diks,NULL,NULL,NULL,Right foot,0,NULL
22079922,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Line-up,Start,NULL,NULL,,0,NULL,692757,Dennis Higler,Referee,NULL,NULL,NULL,0,NULL
22121295,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Free kick,First half,1774000,1774000,Away,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,NULL,Right foot,0,NULL
22121303,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Corner,First half,1811000,1811000,Away,6,FC Groningen,815993,Jesper Drost,NULL,NULL,NULL,Left foot,0,NULL
22121987,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Kick-off,Second half,2700000,2700000,Away,6,FC Groningen,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22122778,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Shot blocked by,Second half,4335000,4335000,Home,2,Ajax,1387744,Frenkie de Jong,NULL,NULL,NULL,NULL,0,NULL
22122786,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Goal,Second half,4344000,4344000,Away,6,FC Groningen,1449701,Oussama Idrissi,NULL,NULL,Assist,Right foot,609295,Ruben Jenssen
22122779,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Blocked shot,Second half,4335000,4335000,Away,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,NULL,Right foot,0,NULL
22122807,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Kick-off,Second half,4405000,4405000,Home,2,Ajax,358701,Klaas-Jan Huntelaar,NULL,NULL,NULL,NULL,0,NULL
22120282,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Substitution,Second half,4552000,NULL,Home,2,Ajax,1389300,Kasper Dolberg,Forward,25,NULL,NULL,1495459,Justin Kluivert
22120928,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Free kick,First half,645000,645000,Away,6,FC Groningen,749674,Sergio Padt,NULL,NULL,NULL,Right foot,0,NULL
22121017,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Corner,First half,858000,858000,Home,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,NULL,Left foot,0,NULL
22121025,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Goal kick,First half,892000,892000,Away,6,FC Groningen,749674,Sergio Padt,NULL,NULL,NULL,NULL,0,NULL
22121064,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Shot wide,First half,983000,983000,Home,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,Hit post,Right foot,0,NULL
22121065,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Hit post,First half,987000,987000,Home,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,NULL,NULL,0,NULL
22121072,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Shot blocked by,First half,1004000,1004000,Away,6,FC Groningen,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22121073,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Blocked shot,First half,1004000,1004000,Home,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,NULL,Left foot,0,NULL
22121080,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Goal kick,First half,1027000,1027000,Away,6,FC Groningen,749674,Sergio Padt,NULL,NULL,NULL,NULL,0,NULL
22121107,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Corner,First half,1081000,1081000,Home,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,NULL,Left foot,0,NULL
22122586,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Blocked shot,Second half,3948000,3948000,Home,2,Ajax,1011578,Joël Veltman,NULL,NULL,NULL,Right foot,0,NULL
22122585,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Shot blocked by,Second half,3948000,3948000,Away,6,FC Groningen,606832,Etiënne Reijnen,NULL,NULL,NULL,NULL,0,NULL
22122669,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Shot blocked by,Second half,4015000,4015000,Home,2,Ajax,765017,Nick Viergever,NULL,NULL,NULL,NULL,0,NULL
22122670,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Blocked shot,Second half,4015000,4015000,Away,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,NULL,Right foot,0,NULL
22122722,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Corner,Second half,4164000,4164000,Home,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,NULL,Left foot,0,NULL
22122732,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Foul committed,Second half,4214000,4214000,Away,6,FC Groningen,760579,Tom van Weert,NULL,NULL,Holding,NULL,1070814,Mitchell Dijks
22122734,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Free kick,Second half,4223000,4223000,Home,2,Ajax,1070814,Mitchell Dijks,NULL,NULL,NULL,Left foot,0,NULL
22122769,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Goal kick,Second half,4283000,4283000,Away,6,FC Groningen,749674,Sergio Padt,NULL,NULL,NULL,NULL,0,NULL
22121569,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Free kick,First half,2435000,2435000,Away,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,NULL,Right foot,0,NULL
22120278,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Line-up,NULL,NULL,NULL,Home,2,Ajax,902898,Benjamin van Leer,Substitute,22,NULL,NULL,0,NULL
22120706,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Kick-off,First half,0,0,Home,2,Ajax,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22087929,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Line-up,Start,NULL,NULL,Away,6,FC Groningen,915941,Lars Veldwijk,Forward,9,NULL,NULL,0,NULL
22121500,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Goal,First half,2273000,2273000,Home,2,Ajax,358701,Klaas-Jan Huntelaar,NULL,NULL,Assist,Header,1079667,Hakim Ziyech
22121513,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Kick-off,First half,2320000,2320000,Away,6,FC Groningen,815993,Jesper Drost,NULL,NULL,NULL,NULL,0,NULL
22121545,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Blocked shot,First half,2388000,2388000,Home,2,Ajax,1387744,Frenkie de Jong,NULL,NULL,NULL,Left foot,0,NULL
22121554,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Foul committed,First half,2412000,2412000,Home,2,Ajax,1385407,Matthijs de Ligt,NULL,NULL,Rough play,NULL,915941,Lars Veldwijk
22121544,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Shot blocked by,First half,2388000,2388000,Away,6,FC Groningen,815993,Jesper Drost,NULL,NULL,NULL,NULL,0,NULL
22121583,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Goal kick,First half,2450000,2450000,Home,2,Ajax,1348435,Andre Onana,NULL,NULL,NULL,NULL,0,NULL
22121587,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Foul committed,First half,2482000,2482000,Away,6,FC Groningen,609295,Ruben Jenssen,NULL,NULL,Rough play,NULL,358701,Klaas-Jan Huntelaar
22121588,Eredivisie 2017/2018,2174509,20-Aug-2017 14:30,Free kick,First half,2489000,2489000,Home,2,Ajax,1070814,Mitchell Dijks,NULL,NULL,NULL,Left foot,0,NULL
